date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:13	10136/10136	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2027%20Aug%202022%2021:47:10%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/webfonts/fa-v4compatibility.ttf	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/webfonts/fa-v4compatibility.ttf	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/all.min.css)
20:08:13	187567/187567	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:28:06%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/banner5.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/banner5.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:14	292239/292239	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:28:06%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/banner2.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/banner2.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:14	300601/300601	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:28:06%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/banner1.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/banner1.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:14	455314/455314	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:28:06%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/bread.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/banner/bread.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:14	540843/540843	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:30:24%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/choose/choose-bg.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/choose/choose-bg.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:14	1238563/1238563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202023%2008:22:38%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/hosting-bg.jpg	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/hosting-bg.jpg	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:14	753880/753880	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:32:32%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/user1.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/user1.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:15	508240/508240	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2001:34:34%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/faq/faq2.jpg	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/faq/faq2.jpg	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:15	582199/582199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2001:23:54%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/complate/com-bg.jpg	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/complate/com-bg.jpg	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:15	6548/6548	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2021:37:44%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/modal/cros.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/modal/cros.png	(from https://nextgenerationdev.com/demos/html/atos/atos/assets/css/main.css)
20:08:16	46872/46872	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:36:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/heros.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/heros.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:16	5051/5051	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:36:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/h-bottom.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/h-bottom.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:16	12745/12745	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Jan%202023%2001:34:34%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f4.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f4.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:16	16691/16691	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Jan%202023%2001:34:34%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f2.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f2.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:16	4844/4844	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Jan%202023%2001:34:34%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f1.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f1.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:17	3250/3250	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Jan%202023%2002:11:42%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/circl.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/circl.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:17	843/843	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Jan%202023%2002:16:58%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f6.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/feature/f6.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:17	4849/4849	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:36:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/h-bottom2.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/h-bottom2.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:17	12742/12742	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2002:25:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan1.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan1.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:18	8709/8709	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2002:20:56%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan2.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan2.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:18	13858/13858	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2002:09:50%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan3.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan3.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:18	12648/12648	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2002:15:36%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan4.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/pricing/plan4.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:18	8791/8791	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:41:30%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/reseller.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/reseller.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:18	8380/8380	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:37:14%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/vps.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/vps.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:19	6953/6953	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:55:26%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/wp.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/wp.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:19	8332/8332	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:48:44%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/ssl.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/ssl.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:19	7990/7990	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:33:44%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/atos.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/atos.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:19	8839/8839	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:53:38%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/dedicated.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/dedicated.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:20	9083/9083	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:51:08%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/email.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/email.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:20	12310/12310	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2003:45:36%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/web.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/home/product/web.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:20	24451/24451	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:32:32%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/c6.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/c6.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:20	25918/25918	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:32:32%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/c5.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/c5.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:20	22212/22212	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:32:32%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/c4.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/testimonial/c4.png	(from https://nextgenerationdev.com/demos/html/atos/atos/home.html)
20:08:21	45824/45824	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:34:42%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/circles.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/circles.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:22	2070/2070	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jan%202023%2020:21:26%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/secure.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/secure.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:22	124166/124166	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:34:42%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/shape.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/shape.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:22	1180/1180	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jan%202023%2020:18:54%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/space.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/space.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:22	2069/2069	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jan%202023%2020:25:50%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/fast.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/fast.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:22	2833/2833	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jan%202023%2020:22:40%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/support.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/feature/support.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:23	208972/208972	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jan%202023%2023:47:04%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/consulting/consul.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/consulting/consul.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:23	1305/1305	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jan%202023%2023:11:06%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/consulting/google.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/sharp-home/consulting/google.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharp-home.html)
20:08:23	35667/35667	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:26:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/about/ab.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/about/ab.png	(from https://nextgenerationdev.com/demos/html/atos/atos/about.html)
20:08:24	61782/61782	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:29:46%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/blog/bl1.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/blog/bl1.png	(from https://nextgenerationdev.com/demos/html/atos/atos/pricing.html)
20:08:24	72490/72490	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:36:00%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/pricing.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/pricing.png	(from https://nextgenerationdev.com/demos/html/atos/atos/pricing.html)
20:08:25	54129/54129	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:29:46%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/blog/bl2.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/blog/bl2.png	(from https://nextgenerationdev.com/demos/html/atos/atos/pricing.html)
20:08:25	50014/50014	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:29:46%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/blog/bl3.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/blog/bl3.png	(from https://nextgenerationdev.com/demos/html/atos/atos/pricing.html)
20:08:25	71013/71013	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:26:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/about/reserler.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/about/reserler.png	(from https://nextgenerationdev.com/demos/html/atos/atos/resserler.html)
20:08:25	36193/36193	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:26:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/about/standard.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/about/standard.png	(from https://nextgenerationdev.com/demos/html/atos/atos/resserler.html)
20:08:26	57454/57454	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:26:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/about/vps.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/about/vps.png	(from https://nextgenerationdev.com/demos/html/atos/atos/vpshost.html)
20:08:26	103277/103277	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2022:13:14%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/vpsfaq.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/vpsfaq.png	(from https://nextgenerationdev.com/demos/html/atos/atos/vpshost.html)
20:08:26	447755/447755	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2022:50:50%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/vpsimg.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/vpsimg.png	(from https://nextgenerationdev.com/demos/html/atos/atos/vpshost.html)
20:08:27	41117/41117	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:26:48%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/about/share.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/about/share.png	(from https://nextgenerationdev.com/demos/html/atos/atos/sharehost.html)
20:08:27	20833/20833	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:35:58%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/clidhost.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/clidhost.png	(from https://nextgenerationdev.com/demos/html/atos/atos/cloudhost.html)
20:08:27	70307/70307	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:35:58%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/atos-cloud.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/atos-cloud.png	(from https://nextgenerationdev.com/demos/html/atos/atos/cloudhost.html)
20:08:27	36447/36447	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:35:58%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/cloud-secore.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/cloud-secore.png	(from https://nextgenerationdev.com/demos/html/atos/atos/cloudhost.html)
20:08:28	342906/342906	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Jan%202023%2012:37:38%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/success.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/success.png	(from https://nextgenerationdev.com/demos/html/atos/atos/cloudhost.html)
20:08:28	344038/344038	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2022:11:10%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/pure.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/pure.png	(from https://nextgenerationdev.com/demos/html/atos/atos/cloudhost.html)
20:08:28	61326/61326	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jan%202023%2019:35:58%20GMT	https://nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/contact.png	C:/Users/CFK%20GROUP%2010/Desktop/Monster/nextgenerationdev.com/demos/html/atos/atos/assets/img/hosting/contact.png	(from https://nextgenerationdev.com/demos/html/atos/atos/contact.html)
